candidate_id,target_role,education_level,education_relevance,experience_years,experience_relevance,common_skill_coverage,skill_gap_count,project_count,project_quality_score,project_relevance_score,project_depth_score,project_diversity_score,github_activity_score,live_project_count,portfolio_completeness_score,portfolio_design_score,portfolio_content_score,portfolio_evidence_score,technical_evidence_score,soft_skill_evidence_score,github_available,deployment_available,role_fit_score,portfolio_score,job_ready,shortlisted,hired,successful_candidate,data_origin,split
CAND000967,Backend Developer,BTech,79,1.9,57,82,1,4,99,71,35,84,60,1,100,70,48,60,78,40,1,1,75,71,0,0,0,0,original,train
CAND000968,Backend Developer,BTech,93,5.4,63,70,2,5,100,77,92,100,34,2,67,65,25,100,89,65,1,1,77,64,1,1,0,0,original,train
CAND000969,Backend Developer,BSc,92,1.3,85,59,3,2,35,62,46,17,46,1,87,33,25,72,97,52,1,1,78,57,0,0,0,0,original,test
CAND000970,Backend Developer,BTech,82,0.9,40,85,3,0,35,89,49,23,0,0,44,26,40,38,67,26,0,0,73,38,0,0,0,0,original,train
CAND000971,Backend Developer,BTech,63,0.9,36,99,1,5,50,93,47,42,56,0,66,56,93,58,98,56,1,0,77,69,1,0,0,0,original,train
CAND000972,Backend Developer,BSc,52,1.3,73,80,2,3,72,82,43,90,58,0,96,46,38,95,94,39,1,0,76,71,0,0,0,0,original,train
CAND000973,Backend Developer,BE,93,5.7,77,100,0,5,46,83,85,44,66,0,68,77,44,66,96,100,1,0,91,63,1,1,1,0,original,train
CAND000974,Backend Developer,BTech,87,7.5,66,86,3,5,65,82,100,56,0,1,91,73,37,21,88,79,1,1,81,56,1,0,0,0,original,train
CAND000975,Backend Developer,BE,66,1.5,52,100,3,2,69,87,60,63,29,1,70,63,82,66,67,29,1,1,76,71,0,0,0,0,original,train
CAND000976,Backend Developer,BE,44,2.6,74,62,3,4,49,79,52,47,0,0,82,56,42,61,72,84,0,0,67,62,0,0,0,0,original,validation
CAND000977,Backend Developer,BE,42,0.5,54,91,1,5,85,74,49,70,0,2,71,58,75,68,80,60,0,1,70,69,0,0,0,0,original,train
CAND000978,Backend Developer,BE,43,3.1,77,94,4,2,82,77,40,83,36,2,70,62,31,63,70,59,1,1,74,57,0,0,0,0,original,validation
CAND000979,Backend Developer,BSc,56,2.6,91,52,5,4,53,66,60,68,65,0,72,67,66,72,51,68,1,0,65,70,0,0,0,0,original,train
CAND000980,Backend Developer,MTech,96,2.3,85,73,5,4,79,89,39,70,51,1,79,48,67,55,59,88,1,1,80,64,1,0,0,0,original,train
CAND000981,Backend Developer,BTech,56,1.2,68,100,1,6,66,84,70,76,37,4,94,60,80,55,79,57,1,1,80,74,1,1,1,0,original,validation
CAND000982,Backend Developer,BE,89,2.5,87,88,0,5,77,100,55,42,51,1,100,48,61,73,76,44,1,1,89,73,1,1,1,0,original,validation
CAND000983,Backend Developer,BTech,88,1.8,90,96,2,1,64,77,30,45,0,0,39,61,27,34,50,32,0,0,84,39,0,0,0,0,original,validation
CAND000984,Backend Developer,BE,87,1.2,78,100,0,4,58,83,29,66,0,0,60,76,53,51,99,68,0,0,90,59,1,0,0,0,original,train
CAND000985,Backend Developer,BBA,58,6.0,74,69,2,2,55,49,62,45,52,0,71,41,53,91,100,47,1,0,70,66,0,0,0,0,original,train
CAND000986,Backend Developer,BTech,79,1.4,39,100,1,3,58,76,52,21,11,3,82,70,63,61,95,29,1,1,78,70,0,0,0,0,original,train
CAND000987,Backend Developer,BTech,35,3.2,69,79,5,2,57,94,78,49,40,0,64,73,88,71,100,70,1,0,73,74,1,0,0,0,original,test
CAND000988,Backend Developer,BE,79,1.0,70,69,4,2,35,66,79,47,0,1,32,60,79,67,75,71,0,1,72,58,0,0,0,0,original,validation
CAND000989,Backend Developer,MCA,82,2.3,74,53,4,3,67,62,51,49,82,0,76,62,78,90,57,60,1,0,67,77,0,0,0,0,original,train
CAND000990,Backend Developer,Diploma,50,0.3,57,100,2,3,63,97,34,59,26,0,62,77,59,67,99,59,1,0,80,66,1,0,0,0,original,train
CAND000991,Backend Developer,BE,66,1.8,58,96,0,3,46,87,64,44,0,3,73,41,52,47,65,60,0,1,77,55,0,0,0,0,original,train
CAND000992,Backend Developer,BSc,86,1.1,55,100,2,3,33,91,58,53,0,1,87,34,58,37,81,89,0,1,83,57,1,0,0,0,original,train
CAND000993,Backend Developer,BTech,78,3.8,84,100,0,4,69,100,47,33,47,0,84,40,77,100,66,68,1,0,88,77,1,1,0,0,original,train
CAND000994,Backend Developer,MSc,71,0.9,69,63,3,3,100,61,62,37,25,3,62,53,63,84,77,59,1,1,69,66,0,0,0,0,original,test
CAND000995,Backend Developer,MSc,90,4.5,61,85,0,0,56,76,22,38,69,0,96,81,57,73,68,74,1,1,78,78,1,1,1,0,original,train
CAND000996,Backend Developer,MSc,61,1.5,100,50,5,4,45,82,50,75,52,0,59,42,52,69,64,65,1,0,71,56,0,0,0,0,original,train
CAND000997,Backend Developer,MSc,72,0.6,63,70,6,4,57,96,22,19,100,0,79,100,84,98,69,41,1,0,72,89,1,0,0,0,original,train
CAND000998,Backend Developer,MSc,75,1.4,78,100,1,3,50,68,48,59,0,0,79,50,40,58,80,75,0,0,83,58,1,0,0,0,original,train
CAND000999,Backend Developer,BE,95,4.1,69,100,1,6,87,65,82,50,23,2,92,51,65,59,100,47,1,1,87,69,1,1,0,0,original,train
CAND001000,Backend Developer,BE,65,5.2,73,43,4,4,69,72,73,81,30,0,95,74,75,75,84,41,1,0,65,81,0,0,0,0,original,train
CAND001001,Backend Developer,MBA,62,0.8,17,95,3,3,90,84,75,42,28,0,58,45,100,60,74,51,1,0,67,66,0,0,0,0,original,test
CAND001002,Backend Developer,MCA,45,1.7,44,83,2,1,42,68,22,42,0,1,69,65,36,33,84,44,0,1,66,51,0,0,0,0,original,validation
CAND001003,Backend Developer,BTech,69,1.0,56,63,4,1,37,89,54,45,0,0,60,57,92,48,41,40,0,0,65,64,0,0,0,0,original,train
CAND001004,Backend Developer,BCA,35,5.9,51,87,1,5,59,70,52,71,88,5,74,68,34,83,100,90,1,1,69,65,1,0,0,0,original,train
CAND001005,Backend Developer,MSc,81,1.2,82,100,1,4,64,84,41,41,47,0,73,87,36,94,95,41,1,0,89,72,1,1,0,0,original,train
CAND001006,Backend Developer,BTech,44,4.2,100,92,0,7,80,99,63,73,54,4,91,84,53,87,70,49,1,1,84,79,1,1,0,0,original,train
CAND001007,Backend Developer,BTech,88,4.2,68,100,1,5,72,91,55,70,61,0,87,99,97,77,100,83,1,0,89,89,1,1,0,0,original,train
CAND001008,Backend Developer,BSc,55,1.6,95,100,0,4,88,68,67,50,45,2,84,42,57,71,100,37,1,1,86,66,1,0,0,0,original,train
CAND001009,Backend Developer,BSc,49,1.9,42,82,4,6,82,36,78,35,0,4,53,19,46,29,52,70,0,1,56,38,0,0,0,0,original,train
CAND001010,Backend Developer,BE,87,1.9,100,81,3,2,44,76,65,41,0,0,68,79,54,87,49,64,0,0,82,71,1,0,0,0,original,train
CAND001011,Backend Developer,MCA,68,2.6,68,79,0,5,66,66,68,78,88,3,83,93,60,100,59,70,1,1,72,84,1,0,0,0,original,validation
CAND001012,Backend Developer,BE,93,2.9,32,100,2,2,59,70,28,64,0,1,73,76,83,48,72,59,0,1,75,70,1,0,0,0,original,test
CAND001013,Backend Developer,MSc,20,3.4,51,62,2,4,93,87,91,72,0,2,72,36,89,28,99,57,0,1,62,58,0,0,0,0,original,train
CAND001014,Backend Developer,MBA,72,2.7,70,71,2,2,73,93,40,51,0,0,57,53,57,75,92,56,0,0,78,61,1,0,0,0,original,train
CAND001015,Backend Developer,MCA,81,0.8,83,72,4,2,48,82,77,17,55,2,75,77,34,66,91,59,1,1,80,63,1,0,0,0,original,train
CAND001016,Backend Developer,BCA,95,0.4,61,86,1,7,78,89,55,77,56,0,100,39,89,74,92,77,1,0,84,79,1,1,0,0,original,train
CAND001017,Backend Developer,BE,72,1.3,80,62,4,5,79,67,0,43,49,4,93,55,45,100,38,78,1,1,67,75,0,0,0,0,original,train
CAND001018,Backend Developer,MTech,97,6.4,62,98,2,6,61,72,86,76,84,2,73,15,69,92,87,100,1,1,84,65,1,0,0,0,original,train
CAND001019,Backend Developer,BTech,47,4.0,33,100,1,2,53,100,89,56,81,0,73,67,26,65,100,68,1,0,75,58,0,0,0,0,original,validation
CAND001020,Backend Developer,BTech,85,3.0,71,92,2,2,59,91,76,79,78,0,73,95,58,69,90,36,1,0,85,73,1,0,0,0,original,train
CAND001021,Backend Developer,BBA,72,6.9,85,87,0,5,57,90,62,67,64,5,68,63,74,73,83,48,1,1,85,70,1,1,1,0,original,test
CAND001022,Backend Developer,BTech,37,1.3,56,100,4,1,61,76,57,51,43,1,56,83,61,51,100,96,1,1,73,61,1,1,0,0,original,train
CAND001023,Backend Developer,BE,59,0.1,89,68,4,1,4,74,57,57,0,1,65,64,61,50,68,98,0,1,73,60,1,0,0,0,original,train
CAND001024,Backend Developer,BE,70,1.2,54,90,4,3,75,92,65,78,50,0,80,60,76,69,60,61,1,0,74,72,1,0,0,0,original,train
CAND001025,Backend Developer,MSc,44,0.5,48,22,5,4,55,60,52,68,47,1,86,83,75,69,72,83,1,1,47,78,0,0,0,0,original,train
CAND001026,Backend Developer,BE,77,1.5,82,59,5,4,52,55,69,84,0,1,70,72,53,30,69,79,0,1,69,56,0,0,0,0,original,train
CAND001027,Backend Developer,BSc,87,6.0,78,98,0,7,73,100,47,59,100,2,100,74,56,74,85,98,1,1,91,77,1,1,0,0,original,train
CAND001028,Backend Developer,BSc,77,6.0,63,100,0,6,75,87,82,68,100,0,71,77,62,85,100,85,1,0,86,73,1,1,0,0,original,validation
CAND001029,Backend Developer,MSc,83,1.4,88,100,1,3,54,78,39,84,40,0,77,55,69,95,96,64,1,0,90,75,1,1,1,1,original,train
CAND001030,Backend Developer,BBA,28,2.0,74,94,2,0,44,75,64,78,78,0,66,57,74,74,83,57,1,0,73,68,0,0,0,0,original,train
CAND001031,Backend Developer,BTech,48,0.1,79,91,0,2,38,79,72,45,58,1,57,40,38,36,100,60,1,1,81,44,0,0,0,0,original,train
CAND001032,Backend Developer,BSc,58,0.6,49,42,5,2,64,92,100,28,0,1,64,62,36,49,97,75,0,1,63,53,0,0,0,0,original,train
CAND001033,Backend Developer,BTech,74,3.4,72,100,0,2,70,93,51,61,29,2,96,68,55,93,63,51,1,1,84,79,1,1,1,0,original,train
CAND001034,Backend Developer,MSc,68,0.6,79,75,3,3,71,60,51,53,0,2,71,72,55,71,54,57,0,1,70,67,0,0,0,0,original,train
CAND001035,Backend Developer,MSc,73,1.4,63,63,5,1,65,57,25,19,39,0,78,79,43,55,88,68,1,0,67,64,0,0,0,0,original,train
CAND001036,Backend Developer,MTech,91,2.2,52,58,2,1,33,98,43,58,43,0,54,32,52,61,77,34,1,0,73,51,0,0,0,0,original,train
CAND001037,Backend Developer,BBA,69,2.4,38,100,0,6,51,90,76,75,41,1,100,52,81,46,94,31,1,1,79,72,1,1,0,0,original,train
CAND001038,Backend Developer,BE,93,1.7,76,73,5,5,69,76,38,77,50,0,71,35,57,80,56,44,1,0,75,63,0,0,0,0,original,train
CAND001039,Backend Developer,BBA,83,0.2,49,84,4,4,41,52,73,74,16,1,100,50,45,45,94,66,1,1,72,62,0,0,0,0,original,validation
CAND001040,Backend Developer,BE,74,1.7,70,81,0,1,79,77,77,82,54,1,49,52,22,85,85,17,1,1,79,52,0,0,0,0,original,train
CAND001041,Backend Developer,MTech,89,0.7,59,56,2,0,60,72,52,51,40,0,47,60,25,39,70,35,1,0,69,42,0,0,0,0,original,test
CAND001042,Backend Developer,MCA,74,3.4,95,64,2,1,79,60,72,86,64,0,61,58,17,21,88,72,1,0,77,39,0,0,0,0,original,train
CAND001043,Backend Developer,BE,55,1.1,73,97,4,1,72,82,55,29,0,1,73,80,49,49,89,58,0,1,79,62,1,0,0,0,original,train
CAND001044,Backend Developer,BTech,36,5.6,100,100,0,6,76,85,93,77,84,6,100,56,57,100,83,79,1,1,84,80,1,1,1,1,original,train
CAND001045,Backend Developer,BSc,80,4.8,96,98,0,4,56,88,36,49,0,0,82,45,67,61,81,42,0,0,91,66,1,1,0,0,original,test
CAND001046,Backend Developer,PhD,50,2.1,67,82,0,5,82,84,83,64,54,0,84,58,52,73,80,34,1,0,74,68,0,0,0,0,original,train
CAND001047,Backend Developer,BTech,83,0.4,54,94,2,6,62,81,67,48,100,5,67,74,94,84,98,50,1,1,81,79,1,0,0,0,original,train
CAND001048,Backend Developer,BSc,95,0.9,54,54,6,3,56,46,39,18,57,0,98,62,64,71,44,52,1,0,60,76,0,0,0,0,original,train
CAND001049,Backend Developer,BSc,90,6.9,65,100,0,5,94,92,100,51,85,1,94,20,71,100,100,41,1,1,89,75,1,1,1,1,original,test
CAND001050,Backend Developer,BTech,82,0.6,66,100,4,1,46,72,41,74,46,0,52,73,33,51,79,19,1,0,81,51,0,0,0,0,original,train
CAND001051,Backend Developer,BSc,47,2.8,100,96,0,4,74,69,70,48,0,1,68,67,52,75,67,47,0,1,81,66,1,1,1,0,original,train
CAND001052,Backend Developer,MTech,85,2.1,42,100,2,3,75,100,29,77,58,3,54,71,70,75,100,70,1,1,84,67,1,0,0,0,original,train
CAND001053,Backend Developer,BCA,85,4.0,75,100,0,4,67,67,71,70,66,0,94,79,59,64,85,41,1,0,85,75,1,1,0,0,original,train
CAND001054,Backend Developer,BTech,62,3.9,62,86,0,5,63,66,94,100,72,5,84,49,63,74,94,67,1,1,75,69,1,0,0,0,original,train
CAND001055,Backend Developer,MTech,83,1.4,41,82,2,2,83,58,44,10,62,2,79,26,55,96,61,53,1,1,68,67,0,0,0,0,original,train
CAND001056,Backend Developer,MSc,96,5.4,93,100,0,3,72,83,84,65,49,0,81,31,61,68,97,52,1,0,95,63,1,1,1,1,original,train
CAND001057,Backend Developer,BE,35,1.6,63,100,1,4,50,97,33,72,72,4,100,81,61,75,77,87,1,1,76,80,1,0,0,0,original,train
CAND001058,Backend Developer,BTech,80,0.1,70,84,3,6,70,56,67,80,82,2,94,0,30,66,100,17,1,1,78,52,0,0,0,0,original,train
CAND001059,Backend Developer,MBA,16,1.2,85,100,2,9,52,95,66,60,0,7,94,50,48,64,89,58,0,1,79,66,1,0,0,0,original,test
CAND001060,Backend Developer,MCA,99,2.2,89,79,1,5,78,82,67,63,94,0,60,34,64,98,80,56,1,0,87,65,1,1,0,0,original,train
CAND001061,Backend Developer,BTech,74,1.7,78,99,1,3,43,65,42,55,0,0,50,45,63,57,64,68,0,0,80,54,0,0,0,0,original,train
CAND001062,Backend Developer,BE,83,8.7,98,100,2,5,86,83,94,47,100,3,76,94,44,100,100,91,1,1,93,78,1,1,0,0,original,test
CAND001063,Backend Developer,BE,49,0.7,92,88,1,4,70,70,27,68,46,0,100,82,76,46,97,21,1,0,81,77,1,0,0,0,original,train
CAND001064,Backend Developer,MCA,19,5.1,77,95,0,5,98,88,66,36,34,3,87,31,69,62,44,52,1,1,71,65,0,0,0,0,original,train
CAND001065,Backend Developer,BE,66,1.3,49,55,4,3,63,41,44,71,45,3,94,64,79,66,100,34,1,1,61,77,0,0,0,0,original,train
CAND001066,Backend Developer,BSc,77,3.2,52,98,2,3,51,90,62,69,55,0,79,60,47,71,95,48,1,0,82,65,1,1,0,0,original,train
CAND001067,Backend Developer,MSc,90,1.8,73,45,8,0,26,58,88,58,47,0,84,69,50,47,61,58,1,0,64,63,0,0,0,0,original,train
CAND001068,Backend Developer,MBA,40,5.0,33,94,0,5,87,100,41,58,62,3,97,77,59,67,100,71,1,1,73,76,1,0,0,0,original,train
CAND001069,Backend Developer,MBA,43,1.9,61,77,1,3,73,61,74,43,55,1,78,56,45,72,70,28,1,1,65,64,0,0,0,0,original,test
CAND001070,Backend Developer,MCA,53,0.9,44,91,0,4,63,81,69,49,50,1,92,60,55,34,99,66,1,1,74,62,0,0,0,0,original,train
CAND001071,Backend Developer,BE,58,0.0,76,57,6,3,73,77,31,99,64,3,71,89,78,71,61,38,1,1,65,76,0,0,0,0,original,train
CAND001072,Backend Developer,BE,77,2.7,50,70,2,4,48,83,40,94,34,3,78,40,35,73,72,65,1,1,70,58,0,0,0,0,original,train
CAND001073,Backend Developer,BE,37,1.1,88,94,1,2,54,73,53,54,0,2,40,33,84,51,74,63,0,1,77,52,0,0,0,0,original,test
CAND001074,Backend Developer,BE,62,0.3,82,74,2,4,73,63,60,71,0,0,57,79,53,44,92,22,0,0,75,57,0,0,0,0,original,train
CAND001075,Backend Developer,BBA,88,3.0,68,98,4,3,67,62,38,58,32,3,65,33,30,85,93,89,1,1,82,55,1,1,0,0,original,train
CAND001076,Backend Developer,BCA,72,0.2,53,50,8,5,74,61,87,76,0,0,100,45,56,44,89,49,0,0,61,64,0,0,0,0,original,train
CAND001077,Backend Developer,BE,38,0.5,72,59,5,0,58,55,42,50,66,0,42,76,74,83,92,47,1,0,62,67,0,0,0,0,original,train
CAND001078,Backend Developer,MSc,81,2.8,57,56,2,4,81,65,47,52,69,2,100,69,56,89,79,44,1,1,67,80,0,0,0,0,original,train
CAND001079,Backend Developer,BTech,89,0.1,37,85,0,1,37,97,33,34,0,0,83,63,65,38,93,35,0,0,79,63,0,0,0,0,original,train
CAND001080,Backend Developer,BE,97,2.1,46,72,3,2,61,72,59,51,37,1,68,54,65,65,100,56,1,1,75,64,0,0,0,0,original,train
CAND001081,Backend Developer,MCA,65,0.7,85,50,4,3,73,87,45,34,45,0,64,87,68,81,53,82,1,0,68,74,1,0,0,0,original,train
CAND001082,Backend Developer,MBA,61,5.3,86,100,0,4,39,84,58,45,75,3,92,64,76,86,92,40,1,1,87,81,1,1,0,0,original,train
CAND001083,Backend Developer,BBA,74,2.3,41,98,1,4,46,93,29,58,38,0,66,61,75,46,64,89,1,0,76,62,1,0,0,0,original,train
CAND001084,Backend Developer,MSc,67,0.2,55,74,2,7,83,91,35,34,59,0,94,49,86,85,86,34,1,0,74,81,1,0,0,0,original,validation
CAND001085,Backend Developer,MTech,46,2.7,83,86,1,3,64,81,43,57,0,0,45,69,49,46,94,48,0,0,79,51,0,0,0,0,original,train
CAND001086,Backend Developer,BTech,78,3.3,68,87,0,3,70,80,71,35,100,0,69,81,34,42,84,45,1,0,81,56,0,0,0,0,original,test
CAND001087,Backend Developer,BE,67,2.5,53,90,2,1,90,75,39,27,0,0,66,36,34,47,78,85,0,0,74,47,0,0,0,0,original,train
CAND001088,Backend Developer,BTech,67,0.3,41,91,1,0,53,91,36,50,0,0,52,58,62,44,56,18,0,0,72,54,0,0,0,0,original,train
CAND001089,Backend Developer,MBA,67,0.9,57,83,1,2,53,50,21,66,63,0,32,52,59,73,79,24,1,0,70,53,0,0,0,0,original,train
CAND001090,Backend Developer,BTech,77,1.6,64,85,1,5,75,100,76,61,0,1,65,46,56,50,95,97,0,1,83,55,1,1,0,0,original,train
CAND001091,Backend Developer,MTech,57,3.0,69,50,4,2,69,63,69,51,46,0,100,64,22,65,61,63,1,0,61,65,0,0,0,0,original,validation
CAND001092,Backend Developer,MBA,81,1.3,55,100,0,4,42,59,35,39,99,0,77,65,54,77,91,76,1,0,79,69,1,1,0,0,original,train
CAND001093,Backend Developer,BSc,86,1.3,66,83,4,2,43,92,49,58,0,0,69,50,76,52,46,81,0,0,76,63,1,0,0,0,original,train
CAND001094,Backend Developer,BTech,75,1.7,42,93,1,1,76,84,74,42,0,1,62,75,37,67,78,62,0,1,75,60,0,0,0,0,synthetic,train
CAND001095,Backend Developer,BTech,42,2.6,55,48,3,4,57,73,67,83,0,4,55,60,28,63,96,55,0,1,61,51,0,0,0,0,synthetic,train
CAND001096,Backend Developer,BTech,71,0.9,46,84,3,3,78,83,72,48,0,0,63,57,94,63,75,62,0,1,72,70,0,0,0,0,synthetic,train
CAND001097,Backend Developer,MSc,86,4.1,98,100,1,4,72,86,79,58,57,0,93,59,59,72,96,61,1,0,94,72,1,1,1,0,synthetic,train
CAND001098,Backend Developer,MBA,66,5.3,50,70,3,5,87,93,67,70,59,4,74,58,72,75,88,76,1,1,71,71,1,1,0,0,synthetic,train
CAND001099,Backend Developer,BBA,41,0.8,63,87,1,1,73,89,71,39,0,0,53,47,33,62,75,56,0,1,73,49,0,0,0,0,synthetic,train
CAND001100,Backend Developer,BE,83,2.1,60,88,0,3,80,78,41,68,51,0,64,53,77,75,74,52,1,0,79,68,1,0,0,0,synthetic,train
CAND001101,Backend Developer,BTech,78,1.8,67,89,1,5,57,92,53,67,63,2,74,45,77,67,89,65,1,1,83,67,1,1,0,0,synthetic,train
CAND001102,Backend Developer,MSc,79,0.7,55,73,4,3,54,82,37,22,48,0,81,77,65,71,70,41,1,0,71,74,0,0,0,0,synthetic,train
CAND001103,Backend Developer,MCA,68,1.2,85,99,2,3,64,71,52,84,35,0,86,38,53,62,88,54,1,0,84,62,1,1,1,0,synthetic,train
CAND001104,Backend Developer,BE,58,3.6,100,58,2,3,90,83,73,67,61,2,65,58,50,80,79,78,1,1,76,64,1,1,1,0,synthetic,train
CAND001105,Backend Developer,MCA,52,1.9,73,64,3,4,71,91,71,41,57,0,83,73,66,80,70,75,1,0,70,76,1,1,0,0,synthetic,train
CAND001106,Backend Developer,BE,79,3.4,78,62,4,4,71,75,65,28,59,0,86,71,70,89,82,43,1,0,74,80,1,0,0,0,synthetic,train
CAND001107,Backend Developer,BE,65,2.8,81,65,3,4,76,67,81,46,71,2,86,63,56,65,83,58,1,1,72,69,0,0,0,0,synthetic,train
CAND001108,Backend Developer,MCA,73,1.1,78,80,1,4,89,68,48,68,0,3,76,46,51,72,80,54,0,1,78,63,0,0,0,0,synthetic,train
CAND001109,Backend Developer,BBA,63,1.0,53,99,1,3,53,87,42,49,41,0,68,56,79,57,96,51,1,0,80,66,1,0,0,0,synthetic,train
CAND001110,Backend Developer,BE,80,3.7,67,70,2,5,62,71,49,44,64,3,88,35,56,62,84,68,1,1,74,63,1,0,0,0,synthetic,train
CAND001111,Backend Developer,Diploma,92,1.7,55,74,3,3,70,67,31,63,18,3,70,51,58,67,71,69,1,1,72,62,0,0,0,0,synthetic,train
CAND001112,Backend Developer,BE,52,1.4,53,88,1,2,63,85,77,35,60,0,61,82,68,47,99,63,1,0,75,63,0,0,0,0,synthetic,train
CAND001113,Backend Developer,MBA,52,1.9,66,73,2,4,75,63,67,59,64,1,86,38,53,71,74,47,1,1,68,64,0,0,0,0,synthetic,train
CAND001114,Backend Developer,BSc,84,3.9,75,73,2,1,69,82,52,50,30,0,48,68,33,43,80,45,1,0,79,47,0,0,0,0,synthetic,train
CAND001115,Backend Developer,BTech,52,1.1,62,78,1,4,69,93,71,85,59,2,73,83,73,63,81,53,1,1,74,72,1,0,0,0,synthetic,train
CAND001116,Backend Developer,BE,62,1.0,62,80,2,4,69,77,78,81,0,0,71,59,72,51,68,55,0,0,72,64,0,0,0,0,synthetic,train
CAND001117,Backend Developer,MCA,65,3.5,51,92,2,4,68,76,73,54,69,3,89,55,40,69,86,82,1,1,75,65,1,1,0,0,synthetic,train
CAND001118,Backend Developer,BTech,90,2.9,76,61,5,3,48,72,75,54,61,1,92,60,42,51,83,49,1,1,75,63,0,0,0,0,synthetic,train
CAND001119,Backend Developer,BTech,74,1.7,83,61,3,4,53,63,70,87,0,2,75,61,58,47,80,72,0,1,72,61,0,0,0,0,synthetic,train
CAND001120,Backend Developer,BTech,72,0.9,70,68,3,3,50,59,50,38,28,0,76,50,42,60,62,60,1,1,68,58,0,0,0,0,synthetic,train
CAND001121,Backend Developer,BSc,70,0.8,85,93,1,3,63,67,52,58,18,0,84,70,60,68,90,59,1,0,83,71,1,0,0,0,synthetic,train
CAND001122,Backend Developer,BTech,74,2.2,69,91,2,2,53,56,52,71,0,0,51,73,56,55,71,43,0,0,75,58,0,0,0,0,synthetic,train
CAND001123,Backend Developer,MCA,57,4.1,81,43,3,4,50,69,61,57,62,3,98,78,71,64,89,85,1,1,66,79,1,1,0,0,synthetic,train
CAND001124,Backend Developer,BE,51,2.4,62,90,2,3,51,91,70,47,0,0,69,56,68,57,80,64,0,0,76,63,1,1,0,0,synthetic,train
CAND001125,Backend Developer,BE,81,1.2,72,62,4,4,63,48,62,70,0,0,71,64,50,46,71,69,0,0,68,58,0,0,0,0,synthetic,train
CAND001126,Backend Developer,MCA,85,5.0,63,90,1,6,64,69,79,76,85,2,78,46,64,95,77,87,1,1,79,72,1,1,0,0,synthetic,train
CAND001127,Backend Developer,BCA,83,2.7,77,81,3,3,63,59,80,63,0,2,52,58,64,83,84,58,0,1,78,64,1,1,0,0,synthetic,train
CAND001128,Backend Developer,MSc,77,3.0,65,60,1,3,66,77,49,48,64,1,87,49,57,78,86,62,1,1,73,70,1,1,0,0,synthetic,train
CAND001129,Backend Developer,MBA,55,3.4,50,88,0,3,83,90,58,69,57,2,74,66,42,74,95,46,1,1,76,64,0,0,0,0,synthetic,train
CAND001130,Backend Developer,MBA,66,4.5,75,97,1,3,76,78,62,30,33,0,74,55,47,71,83,64,1,0,82,63,1,0,0,0,synthetic,train
CAND001131,Backend Developer,BTech,64,3.0,63,62,3,3,66,62,64,58,74,0,88,64,28,83,95,60,1,0,68,67,0,0,0,0,synthetic,train
CAND001132,Backend Developer,BTech,59,1.1,57,91,1,4,48,86,52,72,46,0,81,55,71,63,82,61,1,0,76,69,1,0,0,0,synthetic,train
CAND001133,Backend Developer,BSc,67,2.7,70,93,2,3,63,84,89,22,76,1,89,46,66,72,93,60,1,1,82,70,1,1,0,0,synthetic,train
CAND001134,Backend Developer,BBA,59,1.5,82,97,1,5,73,63,69,47,44,3,81,34,71,78,81,60,1,1,80,68,1,0,0,0,synthetic,train
CAND001135,Backend Developer,BE,90,3.6,56,96,3,3,61,64,53,40,32,1,82,48,73,58,94,58,1,1,80,67,1,0,0,0,synthetic,train
CAND001136,Backend Developer,MTech,74,3.6,76,84,4,3,62,82,58,60,80,1,69,85,38,82,91,55,1,1,80,68,1,1,0,0,synthetic,train
CAND001137,Backend Developer,BTech,60,3.3,86,96,1,3,55,79,82,45,74,2,64,59,42,59,100,71,1,1,85,56,1,1,1,0,synthetic,train
CAND001138,Backend Developer,BCA,66,5.8,88,85,0,6,71,92,81,58,44,1,83,51,69,81,80,69,1,1,84,73,1,0,0,0,synthetic,train
CAND001139,Backend Developer,MSc,83,3.3,82,94,0,3,66,91,79,57,27,0,75,47,54,58,85,62,1,0,88,60,1,1,0,0,synthetic,train
CAND001140,Backend Developer,MCA,74,1.7,75,76,3,3,63,69,48,72,47,0,76,48,70,76,74,58,1,0,75,69,1,0,0,0,synthetic,train
CAND001141,Backend Developer,BTech,65,2.2,81,93,3,2,61,63,46,48,35,0,62,43,46,72,94,83,1,0,80,57,1,0,0,0,synthetic,train
CAND001142,Backend Developer,BE,53,2.6,63,70,4,2,60,80,67,52,56,0,76,61,81,64,99,72,1,0,71,71,1,1,0,0,synthetic,train
CAND001143,Backend Developer,MTech,51,1.8,82,73,2,2,62,77,48,68,0,0,57,68,49,49,81,40,0,0,74,55,0,0,0,0,synthetic,train
CAND001144,Backend Developer,BSc,88,1.3,67,73,2,2,44,67,49,17,34,2,85,46,40,68,97,42,1,1,78,62,0,0,0,0,synthetic,train
CAND001145,Backend Developer,MSc,68,2.6,65,88,1,4,91,70,57,63,45,0,88,63,60,75,89,47,1,0,77,73,1,1,0,0,synthetic,train
CAND001146,Backend Developer,BE,50,2.8,88,62,4,4,81,59,76,57,0,0,74,66,58,48,85,38,0,0,69,62,0,0,0,0,synthetic,train
CAND001147,Backend Developer,BSc,57,2.4,78,71,2,3,78,65,68,50,42,0,92,55,37,69,77,52,1,0,71,65,0,0,0,0,synthetic,train
CAND001148,Backend Developer,MCA,75,2.1,91,90,1,4,70,72,63,60,71,0,99,50,37,59,94,46,1,0,86,64,1,1,0,0,synthetic,train
